481, -1048, 1076
481, -1048, 1076
224, -797, 1442
280, -307, 1930
199, 292, 1998
-241, 878, 1998
-605, 1317, 1998
-559, 1571, 1998
-338, 1636, 1998
-38, 1694, 1993
333, 1748, 1662
507, 1707, 1227
665, 1621, 885
725, 1501, 492
738, 1295, 99
738, 1295, 99
720, 1048, -153
671, 737, -445
624, 489, -796
589, 121, -1169
776, -418, -887
1109, -1053, -705
1109, -1683, -1007
972, -1998, -703
1077, -1998, 4
1082, -1998, 610
856, -1900, 1112
384, -1300, 1698
-,-,-
373, -1173, 1290
232, -1078, 1347
289, -842, 1324
308, -391, 1842
268, 159, 1998
-264, 737, 1998
-727, 1205, 1998
-858, 1482, 1998
-693, 1621, 1984
-461, 1625, 1858
5, 1625, 1589
428, 1608, 1220
632, 1558, 805
863, 1473, 363
863, 1473, 363
902, 1286, -3
705, 1119, -221
586, 906, -504
515, 562, -642
635, 201, -604
730, -369, -493
928, -891, -423
942, -1417, -351
786, -1933, 165
786, -1933, 165
867, -1998, 791
1031, -1998, 1178
-,-,-
200, -902, 1030
82, -892, 1161
66, -694, 1369
66, -694, 1369
88, -488, 1706
121, -121, 1998
115, 418, 1998
-446, 968, 1998
-780, 1358, 1998
-656, 1571, 1998
-414, 1737, 1737
-305, 1790, 1305
-59, 1853, 909
199, 1792, 544
545, 1565, 135
822, 1312, -151
822, 1312, -151
855, 1057, -468
780, 805, -717
740, 582, -817
718, 248, -755
843, -191, -618
1096, -849, -349
1381, -1486, -3
1318, -1981, 569
1053, -1998, 1360
1125, -1998, 1691
-,-,-
316, -1380, 1177
488, -1266, 1355
649, -826, 1942
171, -256, 1998
-251, 447, 1998
-251, 447, 1998
-549, 1107, 1998
-775, 1509, 1998
-721, 1700, 1854
-535, 1801, 1314
-273, 1781, 1037
68, 1732, 945
273, 1620, 653
534, 1492, 268
665, 1283, -48
597, 1067, -166
679, 855, -323
873, 601, -349
873, 601, -349
1128, 303, -310
1080, -185, -391
981, -800, -90
1025, -1396, 262
1025, -1937, 514
1036, -1998, 829
1032, -1998, 1096
633, -1993, 1603
165, -1501, 1993
-355, -806, 1998
-,-,-
237, -728, 1461
443, -318, 1834
10, 404, 1998
-683, 1299, 1998
-1257, 1811, 1998
-1187, 1930, 1998
-572, 1816, 1998
340, 1757, 1583
852, 1630, 754
856, 1516, 366
804, 1368, 89
804, 1368, 89
859, 1132, -206
731, 853, -306
604, 626, -418
607, 393, -647
691, 87, -549
840, -315, -237
914, -746, 38
914, -746, 38
868, -1076, -122
817, -1454, -167
1016, -1917, 751
1049, -1998, 1776
915, -1998, 1800
672, -1844, 1545
216, -1192, 1870
-,-,-
352, -631, 1764
-6, -77, 1998
-6, -77, 1998
-484, 722, 1998
-1054, 1337, 1998
-1036, 1647, 1946
-765, 1763, 1589
-356, 1787, 1310
51, 1735, 1081
227, 1571, 653
295, 1417, 385
608, 1194, -18
904, 846, -136
904, 846, -136
996, 509, 1
1069, 233, -123
959, -17, -257
